idindikator;IDTer;nTer;mes;god;IDModalitetRegZap;nModalitetRegZap;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
24021304IND01;RS12;Region Vojvodine;K4;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");452125;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");100169;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2020;03;Registered individual agricultural producers (farmers);18475;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2020;0;Registered employment - total;910619;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");664885;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");202394;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2020;03;Registered individual agricultural producers (farmers);43340;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2020;0;Registered employment - total;522249;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");370569;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");121801;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2020;03;Registered individual agricultural producers (farmers);29879;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2020;0;Registered employment - total;388370;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");294316;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80593;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2020;03;Registered individual agricultural producers (farmers);13461;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS23;Region Kosovo i Metohija;K4;2020;0;Registered employment - total;;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2020;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2020;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS23;Region Kosovo i Metohija;K4;2020;03;Registered individual agricultural producers (farmers);;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);O;Not available
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2021;0;Registered employment - total;2288308;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1831766;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");397516;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS;REPUBLIC OF SERBIA;K4;2021;03;Registered individual agricultural producers (farmers);59026;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2021;0;Registered employment - total;1370976;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");1155878;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");195662;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS1;SRBIJA – SEVER;K4;2021;03;Registered individual agricultural producers (farmers);19436;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2021;0;Registered employment - total;793473;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");696767;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");94613;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS11;Beogradski region;K4;2021;03;Registered individual agricultural producers (farmers);2092;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2021;0;Registered employment - total;577503;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");459111;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");101048;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS12;Region Vojvodine;K4;2021;03;Registered individual agricultural producers (farmers);17344;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2021;0;Registered employment - total;917332;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");675888;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");201855;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS2;SRBIJA – JUG;K4;2021;03;Registered individual agricultural producers (farmers);39589;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2021;0;Registered employment - total;525718;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");376835;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");121524;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS21;Region Šumadije i Zapadne Srbije;K4;2021;03;Registered individual agricultural producers (farmers);27359;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2021;0;Registered employment - total;391614;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2021;01;Employees at legal entities (in "long-term employment" and in "temporary and occasional employment");299053;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2021;02;Entrepreneurs and their employees and persons individually running business (in "long-term employment" and in "temporary and occasional employment");80331;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
24021304IND01;RS22;Region Južne i Istočne Srbije;K4;2021;03;Registered individual agricultural producers (farmers);12230;NR;number;SORS;Employed by regions (NSTJ based on the municipality of work);A;Normal value
